id,title,description,availability,condition,price,link,image_link,brand,color,shipping_weight,rich_text_description,fb_product_category
36610,Φωτάκι νυκτός LED πεταλούδα - RGB - 130000,Φωτάκι νυκτός LED πεταλούδα - RGB - 130000,in stock,new,0.9 EUR,,https://www.tradesor.gr/wp-content/uploads/2023/04/1305_896535.jpg,OEM,No Color,0.2,"<div class=""product__specs-data-translation m--active"" aria-hidden=""false""><div class=""product__specs-data-item""><div class=""product__specs-data-item-term"">Φωτάκι νυκτός LED, πρίζας, σε σχήμα πεταλούδας με χρωματιστό φωτισμό RGB.</div><ul><li class=""product__specs-data-item-term"">Τάση: 220V</li><li class=""product__specs-data-item-term"">Ισχύς: 5W</li></ul></div><div class=""product__specs-data-item""> </div><div class=""product__specs-data-item""><div class=""product__specs-data-item-desc""> </div></div></div>",ΦΩΤΙΣΜΟΣ  ΕΝΕΡΓΕΙΑ>Είδη φωτισμού  αναλώσιμα>Φωτάκια νυκτός
38781,Παιδικό φωτιστικό μπαταρίας - Minion - 7,Παιδικό φωτιστικό μπαταρίας - Minion - 708309,in stock,new,1.26 EUR,,https://www.tradesor.gr/wp-content/uploads/2023/04/708309.jpg,OEM,No Color,0.3,<p>Παιδικό φωτιστικό μπαταρίας με τους αγαπημένους σου ήρωες. </p><p>Ανάβει και σβήνει πανεύκολα πιέζοντας την κεφαλή απαλά προς τα κάτω. Προσφέρει απαλό φωτισμό θερμού λευκού που δεν κουράζει τα μάτια. <br />Ιδανικό για βοηθητικό φωτάκι νυκτός στο παιδικό δωμάτιο.</p><p>Λειτουργεί με 3 μπαταρίες ΑΑΑ (δεν περιλαμβάνονται)<br />Διαστάσεις: 10 x 6cm</p>,ΦΩΤΙΣΜΟΣ  ΕΝΕΡΓΕΙΑ>Είδη φωτισμού  αναλώσιμα>Φωτάκια νυκτός
